,Unnamed: 0,Date,Time,Distance away,Unadjusted_Temp,Temperature,Overheated,Average ambient temperature
75,75.0,7/10/2020,15:12:36,270.27,27.19,36.84,No,23.16
76,76.0,7/10/2020,15:12:36,192.31,27.24,36.89,Yes,23.16
77,77.0,7/10/2020,15:12:36,277.78,27.14,36.79,No,23.16
78,78.0,7/10/2020,15:12:37,196.08,29.00,36.95,pause,23.16
79,79.0,7/10/2020,15:12:37,263.16,27.24,36.89,No,23.16
80,80.0,7/10/2020,15:12:37,238.1,28.00,36.95,No,23.16
81,81.0,7/10/2020,15:12:37,172.41,29.00,36.95,pause,23.16
82,82.0,7/10/2020,15:12:37,243.9,28.00,36.95,No,23.16
83,83.0,7/10/2020,15:12:38,263.16,27.00,36.95,No,23.17
84,84.0,7/10/2020,15:12:38,294.12,27.32,36.27,No,23.19
85,85.0,7/10/2020,15:12:38,256.41,27.20,36.85,No,23.2
86,86.0,7/10/2020,15:12:39,277.78,27.00,36.95,No,23.21
87,87.0,7/10/2020,15:12:39,232.56,No,23.22,,
88,88.0,7/10/2020,15:12:39,526.32,,No,23.22,
89,89.0,7/10/2020,15:12:40,454.55,,No,23.23,
90,90.0,7/10/2020,15:12:41,416.67,28.00,36.95,No,23.23
91,91.0,7/10/2020,15:12:41,400.0,,No,23.22,
92,92.0,7/10/2020,15:12:41,384.62,,No,23.21,
93,93.0,7/10/2020,15:12:41,344.83,25.54,36.49,No,23.2
94,94.0,7/10/2020,15:12:42,322.58,28.00,36.95,No,23.2
95,95.0,7/10/2020,15:12:42,322.58,,No,23.21,
96,96.0,7/10/2020,15:12:42,270.27,No,23.22,,
97,97.0,7/10/2020,15:12:44,909.09,29.00,36.95,No,23.22
98,98.0,7/10/2020,15:12:45,769.23,29.00,36.95,No,23.19
99,99.0,7/10/2020,15:12:45,769.23,,No,23.16,
0,0.0,7/10/2020,15:12:46,555.56,,No,23.15,
1,1.0,7/10/2020,15:12:46,714.29,29.00,36.95,No,23.15
2,2.0,7/10/2020,15:12:46,500.0,,No,23.15,
3,3.0,7/10/2020,15:12:46,625.0,29.00,36.95,No,23.15
4,4.0,7/10/2020,15:12:46,476.19,,No,23.15,
5,5.0,7/10/2020,15:12:47,588.24,29.00,36.95,No,23.14
6,6.0,7/10/2020,15:12:47,526.32,28.00,36.95,No,23.14
7,7.0,7/10/2020,15:12:47,476.19,,No,23.14,
8,8.0,7/10/2020,15:12:47,588.24,29.00,36.95,No,23.14
9,9.0,7/10/2020,15:12:47,555.56,29.00,36.95,No,23.13
10,10.0,7/10/2020,15:12:47,434.78,29.00,36.95,No,23.13
11,11.0,7/10/2020,15:12:47,500.0,29.10,36.75,No,23.13
12,12.0,7/10/2020,15:12:48,476.19,29.00,36.95,No,23.12
13,13.0,7/10/2020,15:12:48,416.67,29.00,36.95,No,23.12
14,14.0,7/10/2020,15:12:48,370.37,28.00,36.95,No,23.11
15,15.0,7/10/2020,15:12:48,434.78,28.00,36.95,No,23.11
16,16.0,7/10/2020,15:12:48,384.62,29.00,36.95,No,23.11
17,17.0,7/10/2020,15:12:48,416.67,29.01,36.96,No,23.11
18,18.0,7/10/2020,15:12:49,344.83,25.75,36.70,No,23.1
19,19.0,7/10/2020,15:12:49,416.67,29.19,36.84,No,23.1
20,20.0,7/10/2020,15:12:49,294.12,24.70,36.65,No,23.1
21,21.0,7/10/2020,15:12:49,416.67,28.00,36.95,No,23.1
22,22.0,7/10/2020,15:12:49,285.71,28.04,36.99,No,23.11
23,23.0,7/10/2020,15:12:49,277.78,No,23.13,,
24,24.0,7/10/2020,15:12:49,400.0,24.92,36.87,No,23.13
25,25.0,7/10/2020,15:12:50,238.1,No,23.14,,
26,26.0,7/10/2020,15:12:57,555.56,27.00,36.95,No,23.0
27,27.0,7/10/2020,15:12:58,476.19,,No,22.95,
28,28.0,7/10/2020,15:12:59,454.55,29.00,36.95,No,22.95
29,29.0,7/10/2020,15:12:59,400.0,28.00,36.95,No,22.94
30,30.0,7/10/2020,15:12:59,400.0,28.00,36.95,No,22.94
31,31.0,7/10/2020,15:12:59,370.37,,No,22.93,
32,32.0,7/10/2020,15:13:0,400.0,28.00,36.95,No,22.93
33,33.0,7/10/2020,15:13:0,416.67,,No,22.93,
34,34.0,7/10/2020,15:13:1,333.33,No,22.95,,
35,35.0,7/10/2020,15:13:1,344.83,No,22.95,,
36,36.0,7/10/2020,15:13:4,769.23,27.00,36.95,No,22.91
37,37.0,7/10/2020,15:13:4,625.0,,No,22.91,
38,38.0,7/10/2020,15:13:10,526.32,,No,22.90,
39,39.0,7/10/2020,15:13:10,555.56,28.00,36.95,No,22.9
40,40.0,7/10/2020,15:13:11,555.56,28.00,36.95,No,22.9
41,41.0,7/10/2020,15:13:11,500.0,28.00,36.95,No,22.91
42,42.0,7/10/2020,15:13:11,454.55,28.00,36.95,No,22.91
43,43.0,7/10/2020,15:13:11,526.32,27.00,36.95,No,22.91
44,44.0,7/10/2020,15:13:11,454.55,27.00,36.95,No,22.91
45,45.0,7/10/2020,15:13:12,400.0,,No,22.92,
46,46.0,7/10/2020,15:13:12,454.55,28.00,36.95,No,22.93
47,47.0,7/10/2020,15:13:12,666.67,28.00,36.95,No,22.93
48,48.0,7/10/2020,15:13:12,476.19,27.00,36.95,No,22.94
49,49.0,7/10/2020,15:13:12,555.56,29.00,36.95,No,22.94
50,50.0,7/10/2020,15:13:13,454.55,,No,22.95,
51,51.0,7/10/2020,15:13:13,400.0,24.50,36.45,No,22.97
52,52.0,7/10/2020,15:13:13,476.19,28.10,36.75,No,22.97
53,53.0,7/10/2020,15:13:13,384.62,27.46,36.41,No,22.97
54,54.0,7/10/2020,15:13:13,476.19,27.00,36.95,No,22.97
55,55.0,7/10/2020,15:13:13,526.32,29.00,36.95,No,22.97
56,56.0,7/10/2020,15:13:13,400.0,28.26,36.21,No,22.97
57,57.0,7/10/2020,15:13:13,434.78,28.00,36.95,No,22.97
58,58.0,7/10/2020,15:13:14,434.78,,No,22.98,
59,59.0,7/10/2020,15:13:14,434.78,,No,22.98,
60,60.0,7/10/2020,15:13:14,416.67,28.00,36.95,No,22.99
61,61.0,7/10/2020,15:13:14,384.62,27.14,36.79,No,22.99
62,62.0,7/10/2020,15:13:14,384.62,28.00,36.95,No,23.0
63,63.0,7/10/2020,15:13:14,400.0,No,23.00,,
64,64.0,7/10/2020,15:13:14,476.19,29.00,36.95,No,23.0
65,65.0,7/10/2020,15:13:14,434.78,24.00,36.95,No,23.0
66,66.0,7/10/2020,15:13:15,370.37,No,23.00,,
67,67.0,7/10/2020,15:13:15,400.0,28.00,36.95,No,23.0
68,68.0,7/10/2020,15:13:15,400.0,24.00,36.95,No,23.0
69,69.0,7/10/2020,15:13:15,384.62,No,23.01,,
70,70.0,7/10/2020,15:13:15,370.37,28.05,36.70,No,23.01
71,71.0,7/10/2020,15:13:15,333.33,,No,23.01,
72,72.0,7/10/2020,15:13:15,500.0,29.00,36.95,No,23.01
73,73.0,7/10/2020,15:13:15,370.37,No,23.02,,
74,74.0,7/10/2020,15:13:15,384.62,,No,23.02,
75,75.0,7/10/2020,15:13:15,322.58,27.35,36.30,No,23.02
76,76.0,7/10/2020,15:13:15,333.33,28.00,36.95,No,23.02
77,77.0,7/10/2020,15:13:16,357.14,No,23.03,,
78,78.0,7/10/2020,15:13:16,294.12,29.00,36.95,No,23.03
79,79.0,7/10/2020,15:13:16,416.67,,No,23.03,
80,80.0,7/10/2020,15:13:16,270.27,29.00,36.95,No,23.05
81,81.0,7/10/2020,15:13:16,322.58,No,23.05,,
82,82.0,7/10/2020,15:13:16,434.78,,No,23.05,
83,83.0,7/10/2020,15:13:16,400.0,,No,23.06,
84,84.0,7/10/2020,15:13:16,270.27,29.00,36.95,No,23.06
85,85.0,7/10/2020,15:13:16,277.78,No,23.06,,
86,86.0,7/10/2020,15:13:16,222.22,,No,23.07,
87,87.0,7/10/2020,15:13:16,400.0,,No,23.07,
88,88.0,7/10/2020,15:13:17,384.62,29.00,36.95,No,23.07
89,89.0,7/10/2020,15:13:17,357.14,27.00,36.95,No,23.07
90,90.0,7/10/2020,15:13:17,312.5,,No,23.08,
91,91.0,7/10/2020,15:13:20,400.0,,No,23.13,
92,92.0,7/10/2020,15:13:20,303.03,24.81,36.76,No,23.14
93,93.0,7/10/2020,15:13:29,909.09,29.00,36.95,No,23.02
94,94.0,7/10/2020,15:13:29,833.33,29.00,36.95,No,23.0
95,95.0,7/10/2020,15:13:30,666.67,29.00,36.95,No,22.97
96,96.0,7/10/2020,15:13:30,714.29,29.00,36.95,No,22.96
97,97.0,7/10/2020,15:13:31,625.0,29.00,36.95,No,22.95
98,98.0,7/10/2020,15:13:31,588.24,29.00,36.95,No,22.94
99,99.0,7/10/2020,15:13:31,555.56,,No,22.94,
0,,7/10/2020,15:13:31,526.32,28.00,36.95,No,22.93
1,,7/10/2020,15:13:32,526.32,27.35,36.30,No,22.93
2,,7/10/2020,15:13:32,500.00,27.24,36.89,No,22.92
3,,7/10/2020,15:13:32,500.00,29.00,36.95,No,22.92
4,,7/10/2020,15:13:33,454.55,29.00,36.95,No,22.92
5,,7/10/2020,15:13:33,434.78,28.30,36.25,No,22.91
6,,7/10/2020,15:13:33,434.78,30.00,36.95,No,22.90
7,,7/10/2020,15:13:33,416.67,29.06,36.71,No,22.89
8,,7/10/2020,15:13:34,357.14,30.37,36.32,No,22.88
9,,7/10/2020,15:13:34,434.78,27.04,36.99,No,22.88
10,,7/10/2020,15:13:34,625.00,nan,No,22.88,
11,,7/10/2020,15:13:34,333.33,29.00,36.95,No,22.89
12,,7/10/2020,15:13:34,526.32,nan,No,22.89,
13,,7/10/2020,15:13:35,454.55,28.00,36.95,No,22.92
14,,7/10/2020,15:13:35,333.33,No,22.92,,
15,,7/10/2020,15:13:35,476.19,28.15,36.80,No,22.92
16,,7/10/2020,15:13:35,294.12,No,22.92,,
17,,7/10/2020,15:13:35,588.24,nan,No,22.92,
18,,7/10/2020,15:13:36,500.00,nan,No,22.92,
19,,7/10/2020,15:13:36,500.00,29.00,36.95,No,22.92
20,,7/10/2020,15:13:36,400.00,27.47,36.42,No,22.92
21,,7/10/2020,15:13:36,476.19,nan,No,22.92,
22,,7/10/2020,15:13:36,434.78,nan,No,22.93,
23,,7/10/2020,15:13:36,384.62,28.00,36.95,No,22.93
24,,7/10/2020,15:13:36,416.67,nan,No,22.94,
25,,7/10/2020,15:13:37,357.14,27.24,36.89,No,22.94
26,,7/10/2020,15:13:37,322.58,24.00,36.95,No,22.96
27,,7/10/2020,15:13:37,555.56,28.00,36.95,No,22.96
28,,7/10/2020,15:13:38,322.58,27.22,36.87,No,22.98
29,,7/10/2020,15:13:38,454.55,nan,No,22.98,
30,,7/10/2020,15:13:38,294.12,No,22.99,,
31,,7/10/2020,15:13:38,434.78,28.34,36.29,No,22.99
32,,7/10/2020,15:13:38,416.67,28.06,36.71,No,22.99
33,,7/10/2020,15:13:38,370.37,28.35,36.30,No,23.00
34,,7/10/2020,15:13:39,370.37,30.00,36.95,No,23.00
35,,7/10/2020,15:13:39,322.58,27.40,36.35,No,23.01
36,,7/10/2020,15:13:39,322.58,24.44,36.39,No,23.02
37,,7/10/2020,15:13:40,263.16,No,23.05,,
38,,7/10/2020,15:13:40,769.23,28.00,36.95,No,23.05
39,,7/10/2020,15:13:45,555.56,nan,No,23.10,
40,,7/10/2020,15:13:45,476.19,nan,No,23.10,
41,,7/10/2020,15:13:46,476.19,nan,No,23.10,
42,,7/10/2020,15:13:46,588.24,28.00,36.95,No,23.10
43,,7/10/2020,15:13:46,400.00,28.00,36.95,No,23.10
44,,7/10/2020,15:13:46,384.62,28.00,36.95,No,23.11
45,,7/10/2020,15:13:46,555.56,nan,No,23.11,
46,,7/10/2020,15:13:47,454.55,28.03,36.98,No,23.11
47,,7/10/2020,15:13:47,333.33,28.06,36.71,No,23.11
48,,7/10/2020,15:13:47,400.00,28.00,36.95,No,23.11
49,,7/10/2020,15:13:47,333.33,29.00,36.95,No,23.11
50,,7/10/2020,15:13:47,416.67,28.00,36.95,No,23.12
51,,7/10/2020,15:13:47,312.50,29.26,36.21,No,23.12
52,,7/10/2020,15:13:48,400.00,28.00,36.95,No,23.13
53,,7/10/2020,15:13:48,250.00,30.00,36.95,No,23.13
54,,7/10/2020,15:13:48,434.78,28.05,36.70,No,23.13
55,,7/10/2020,15:13:48,500.00,28.00,36.95,No,23.14
56,,7/10/2020,15:13:49,454.55,28.15,36.80,No,23.14
57,,7/10/2020,15:13:49,370.37,28.00,36.95,No,23.15
58,,7/10/2020,15:13:49,400.00,28.37,36.32,No,23.15
59,,7/10/2020,15:13:49,357.14,29.00,36.95,No,23.15
60,,7/10/2020,15:13:50,333.33,28.00,36.95,No,23.14
61,,7/10/2020,15:13:50,312.50,28.53,36.48,No,23.13
62,,7/10/2020,15:13:50,217.39,26.00,36.95,Yes,23.12
63,,7/10/2020,15:13:50,294.12,nan,No,23.12,
64,,7/10/2020,15:13:51,208.33,29.00,36.95,pause,23.14
65,,7/10/2020,15:14:2,769.23,nan,No,22.97,
66,,7/10/2020,15:14:3,400.00,30.37,36.32,No,22.94
67,,7/10/2020,15:14:4,370.37,27.63,36.58,No,22.94
68,,7/10/2020,15:14:4,384.62,29.00,36.95,No,22.94
69,,7/10/2020,15:14:4,322.58,No,22.93,,
